driver_id/$oid;lat;lng;timestamp/$date
58eb8d8b9c0e7a0011a25327;-6,3773413;106,8267334;2017-04-10T13:33:47.653Z
58eb8d999c0e7a0011a25328;-6,218813;106,9468968;2017-04-10T13:33:53.151Z
58eb8d999c0e7a0011a25328;-6,218813;106,9468968;2017-04-10T13:34:55.131Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T13:35:03.264Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T13:36:18.487Z
58eb8d999c0e7a0011a25328;-6,2194116;106,9466418;2017-04-10T13:36:53.482Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T13:37:28.938Z
58eb8d999c0e7a0011a25328;-6,2194974;106,9475965;2017-04-10T13:37:53.602Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T13:38:50.111Z
58eb8d8b9c0e7a0011a25327;-6,3773413;106,8267334;2017-04-10T13:40:03.533Z
58eb8d999c0e7a0011a25328;-6,2234726;106,9441741;2017-04-10T13:41:36.273Z
58eb8d999c0e7a0011a25328;-6,220327;106,9500139;2017-04-10T13:42:36.413Z
58eb8d999c0e7a0011a25328;-6,220327;106,9500139;2017-04-10T13:43:37.158Z
58eb8d999c0e7a0011a25328;-6,220327;106,9500139;2017-04-10T13:44:35.102Z
58eb8d999c0e7a0011a25328;-6,220327;106,9500139;2017-04-10T13:45:35.245Z
58eb8d999c0e7a0011a25328;-6,221052;106,9531542;2017-04-10T13:48:30.193Z
58eb8d999c0e7a0011a25328;-6,221052;106,9531542;2017-04-10T13:49:31.151Z
58eb8d999c0e7a0011a25328;-6,1859644;106,952446;2017-04-10T13:50:37.614Z
58eb8d999c0e7a0011a25328;-6,2193402;106,9509249;2017-04-10T13:51:37.760Z
58eb8d999c0e7a0011a25328;-6,2193402;106,9509249;2017-04-10T13:53:55.582Z
58eb8d999c0e7a0011a25328;-6,221052;106,9531542;2017-04-10T13:55:30.364Z
58eb8d999c0e7a0011a25328;-6,221052;106,9531542;2017-04-10T13:55:58.168Z
58eb8d999c0e7a0011a25328;-6,221052;106,9531542;2017-04-10T13:57:00.223Z
58eb8d8b9c0e7a0011a25327;-6,3773413;106,8267334;2017-04-10T13:59:12.550Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T14:00:48.337Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T14:01:49.888Z
58eb8d999c0e7a0011a25328;-6,2228301;106,9768078;2017-04-10T14:02:11.244Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T14:03:06.676Z
58eb8d999c0e7a0011a25328;-6,2220849;106,9758693;2017-04-10T14:10:53.334Z
58eb8d999c0e7a0011a25328;-6,2265403;106,9856431;2017-04-10T14:11:54.185Z
58eb8d999c0e7a0011a25328;-6,1820904;106,9815511;2017-04-10T14:12:42.127Z
58eb8d999c0e7a0011a25328;-6,2274423;106,9874091;2017-04-10T14:13:35.164Z
58eb8d999c0e7a0011a25328;-6,230312;106,9911259;2017-04-10T14:14:35.299Z
58eb8d999c0e7a0011a25328;-6,2269873;106,9961748;2017-04-10T14:16:06.196Z
58eb8d999c0e7a0011a25328;-6,226998;106,9966934;2017-04-10T14:17:08.355Z
58eb8d999c0e7a0011a25328;-6,2079333;107,0097184;2017-04-10T14:18:55.324Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T14:21:03.650Z
58eb8d999c0e7a0011a25328;-6,2079333;107,0097184;2017-04-10T14:22:03.330Z
58eb8d8b9c0e7a0011a25327;-6,3773413;106,8267334;2017-04-10T14:22:10.290Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T14:22:54.894Z
58eb8d999c0e7a0011a25328;-6,2257601;107,0078228;2017-04-10T14:23:04.138Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-10T14:24:12.641Z
58eb8d999c0e7a0011a25328;-6,2237584;107,0087809;2017-04-10T14:24:28.540Z
58eb8d999c0e7a0011a25328;-6,2237584;107,0087809;2017-04-10T14:25:06.131Z
58eb8d999c0e7a0011a25328;-6,2260357;107,004796;2017-04-10T14:26:08.225Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T14:27:05.534Z
58eb8d999c0e7a0011a25328;-6,2212801;107,0155955;2017-04-10T14:27:09.399Z
58eb8d999c0e7a0011a25328;-6,2212801;107,0155955;2017-04-10T14:28:09.548Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T14:28:15.162Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T14:29:30.916Z
58eb8da39c0e7a0011a25329;-6,3773413;106,8267334;2017-04-10T14:30:59.743Z
58eb8d999c0e7a0011a25328;-6,2212801;107,0155955;2017-04-10T14:31:28.297Z
58eb8da39c0e7a0011a25329;-6,3773413;106,8267334;2017-04-10T14:32:00.610Z
58eb8d999c0e7a0011a25328;-6,2273281;107,01196;2017-04-10T14:32:29.128Z
58eb8da39c0e7a0011a25329;-6,3773413;106,8267334;2017-04-10T14:33:15.853Z
58eb8d999c0e7a0011a25328;-6,2217799;107,0154568;2017-04-10T14:33:30.141Z
58eb8da39c0e7a0011a25329;-6,3773413;106,8267334;2017-04-10T14:34:31.654Z
58eb8d999c0e7a0011a25328;-6,2212801;107,0155955;2017-04-10T14:34:32.269Z
58eb8da39c0e7a0011a25329;-6,3779132;106,8292684;2017-04-10T14:35:32.278Z
58eb8d999c0e7a0011a25328;-6,2210342;107,0193545;2017-04-10T14:35:33.149Z
58eb8d999c0e7a0011a25328;-6,2210342;107,0193545;2017-04-10T14:36:34.319Z
58eb8da39c0e7a0011a25329;-6,3779132;106,8292684;2017-04-10T14:36:57.738Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T14:38:16.420Z
58eb8d999c0e7a0011a25328;-6,2222307;107,0243735;2017-04-10T14:39:36.262Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T14:39:39.294Z
58eb8d999c0e7a0011a25328;-6,2222307;107,0243735;2017-04-10T14:40:30.221Z
58eb8d999c0e7a0011a25328;-6,2109842;107,0305661;2017-04-10T14:41:31.853Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T14:41:57.482Z
58eb8d999c0e7a0011a25328;-6,2075773;107,0300717;2017-04-10T14:42:33.162Z
58eb8d999c0e7a0011a25328;-6,2075773;107,0300717;2017-04-10T14:43:34.115Z
58eb8d999c0e7a0011a25328;-6,2040965;107,036881;2017-04-10T14:44:11.120Z
58eb8d999c0e7a0011a25328;-6,2002396;107,0372493;2017-04-10T14:45:13.168Z
58eb8d999c0e7a0011a25328;-6,1999569;107,0377604;2017-04-10T14:46:13.434Z
58eb8d999c0e7a0011a25328;-6,1937548;107,0372174;2017-04-10T14:47:14.335Z
58eb8d999c0e7a0011a25328;-6,1843029;107,045572;2017-04-10T14:49:10.756Z
58eb8d8b9c0e7a0011a25327;-6,1925774;107,038257;2017-04-10T14:49:40.532Z
58eb8d999c0e7a0011a25328;-6,1843029;107,045572;2017-04-10T14:50:11.148Z
58eb8d999c0e7a0011a25328;-6,1843029;107,045572;2017-04-10T14:52:54.226Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T15:15:30.129Z
58eb8da39c0e7a0011a25329;-6,3773413;106,8267334;2017-04-10T15:16:34.048Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T15:17:34.209Z
58eb8da39c0e7a0011a25329;-6,3777635;106,829198;2017-04-10T15:18:34.357Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T15:19:34.541Z
58eb8da39c0e7a0011a25329;-6,3772916;106,8268843;2017-04-10T15:20:38.764Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T15:21:38.954Z
58eb8da39c0e7a0011a25329;-6,2418811;107,0628481;2017-04-10T15:22:29.400Z
58eb8da39c0e7a0011a25329;-6,3773712;106,8267453;2017-04-10T15:22:42.420Z
58eb8da39c0e7a0011a25329;-6,2413552;107,0595099;2017-04-10T15:23:44.438Z
58eb8da39c0e7a0011a25329;-6,2413552;107,0595099;2017-04-10T15:24:32.120Z
58eb8da39c0e7a0011a25329;-6,2409877;107,0561119;2017-04-10T15:25:02.197Z
58eb8da39c0e7a0011a25329;-6,2250276;107,0806063;2017-04-10T15:26:02.806Z
58eb8da39c0e7a0011a25329;-6,2250276;107,0806063;2017-04-10T15:27:46.072Z
58eb8d999c0e7a0011a25328;-6,3773712;106,8267453;2017-04-10T15:36:12.428Z
58eb8da39c0e7a0011a25329;-6,2387596;107,0487299;2017-04-10T15:36:35.251Z
58eb8d999c0e7a0011a25328;-6,188345602;107,0390641;2017-04-10T15:36:35.610Z
58eb8d999c0e7a0011a25328;-6,3773712;106,8267453;2017-04-10T15:37:27.983Z
58eb8d999c0e7a0011a25328;-6,188345602;107,0390641;2017-04-10T15:38:25.527Z
58eb8da39c0e7a0011a25329;-6,2382677;107,0483128;2017-04-10T15:38:41.318Z
58eb8d999c0e7a0011a25328;-6,3773661;106,8266747;2017-04-10T15:39:30.181Z
58eb8d999c0e7a0011a25328;-6,3779132;106,8292684;2017-04-10T15:40:31.341Z
58eb8d999c0e7a0011a25328;-6,200331296;107,0378427;2017-04-10T15:40:39.007Z
58eb8d999c0e7a0011a25328;-6,200331296;107,0378427;2017-04-10T15:42:48.394Z
58eb8d999c0e7a0011a25328;-6,195799863;107,0336335;2017-04-10T16:16:01.305Z
58eb8d999c0e7a0011a25328;-6,195548157;107,0333981;2017-04-10T16:17:01.436Z
58eb8d999c0e7a0011a25328;-6,195548157;107,0333981;2017-04-10T16:17:54.734Z
58eb8d999c0e7a0011a25328;-6,195548157;107,0333981;2017-04-10T16:19:01.781Z
58eb8d999c0e7a0011a25328;-6,19557909;107,0333339;2017-04-10T16:27:44.194Z
58eb8d999c0e7a0011a25328;-6,195614556;107,0334314;2017-04-10T16:29:01.996Z
58eb8d999c0e7a0011a25328;-6,19557909;107,0333339;2017-04-10T16:30:01.170Z
58eb8d999c0e7a0011a25328;-6,195614556;107,0334314;2017-04-10T16:30:38.519Z
58eb8d999c0e7a0011a25328;-6,195614556;107,0334314;2017-04-10T16:31:58.064Z
58eb8d999c0e7a0011a25328;-6,195565914;107,0334637;2017-04-10T16:32:58.231Z
58eb8d999c0e7a0011a25328;-6,195565914;107,0334637;2017-04-10T16:33:47.710Z
58eb8d999c0e7a0011a25328;-6,195565914;107,0334637;2017-04-10T16:34:48.859Z
58eb8d999c0e7a0011a25328;-6,195565914;107,0334637;2017-04-10T16:40:47.869Z
58eb8d999c0e7a0011a25328;-6,195584634;107,0334822;2017-04-10T16:41:48.067Z
58eb8d999c0e7a0011a25328;-6,195549707;107,0334278;2017-04-10T16:42:54.334Z
58eb8d999c0e7a0011a25328;-6,19556733;107,0334547;2017-04-10T16:43:58.109Z
58eb8d999c0e7a0011a25328;-6,19555047;107,0335052;2017-04-10T16:45:01.137Z
58eb8d999c0e7a0011a25328;-6,195488866;107,0337308;2017-04-10T16:46:01.295Z
58eb8d999c0e7a0011a25328;-6,195651973;107,0333849;2017-04-10T16:47:02.467Z
58eb8d999c0e7a0011a25328;-6,195694205;107,0333869;2017-04-10T16:47:55.209Z
58eb8d999c0e7a0011a25328;-6,195324962;107,033638;2017-04-10T16:52:57.278Z
58eb8d999c0e7a0011a25328;-6,195602435;107,0334376;2017-04-10T16:54:04.673Z
58eb8d999c0e7a0011a25328;-6,195602435;107,0334376;2017-04-10T16:54:47.818Z
58eb8d999c0e7a0011a25328;-6,195602435;107,0334376;2017-04-10T16:56:17.522Z
58eb8d999c0e7a0011a25328;-6,195527551;107,0336793;2017-04-10T16:57:17.689Z
58eb8d999c0e7a0011a25328;-6,195637778;107,0333444;2017-04-10T16:58:20.159Z
58eb8d999c0e7a0011a25328;-6,195637778;107,0333444;2017-04-10T16:59:20.345Z
58eb8d999c0e7a0011a25328;-6,195637778;107,0333444;2017-04-10T17:00:00.287Z
58eb8d8b9c0e7a0011a25327;-6,1991124;107,0334591;2017-04-10T18:06:52.293Z
58eb8d8b9c0e7a0011a25327;-6,1991124;107,0334591;2017-04-10T18:07:32.809Z
58eb8d8b9c0e7a0011a25327;-6,1991124;107,0334591;2017-04-10T18:09:33.509Z
58eb8d999c0e7a0011a25328;-6,195234484;107,0333371;2017-04-10T18:49:54.835Z
58eb8d999c0e7a0011a25328;-6,195234484;107,0333371;2017-04-10T18:52:58.089Z
58eb8d999c0e7a0011a25328;-6,195234484;107,0333371;2017-04-10T18:56:17.257Z
58eb8d999c0e7a0011a25328;-6,195661014;107,0334235;2017-04-10T18:57:01.165Z
58eb8d999c0e7a0011a25328;-6,195661014;107,0334235;2017-04-10T18:58:01.320Z
58eb8d999c0e7a0011a25328;-6,195651269;107,0333679;2017-04-10T18:59:02.537Z
58eb8d999c0e7a0011a25328;-6,195651269;107,0333679;2017-04-10T19:02:17.195Z
58eb8d999c0e7a0011a25328;-6,19551502;107,03331;2017-04-10T19:03:18.434Z
58eb8d999c0e7a0011a25328;-6,19551502;107,03331;2017-04-10T22:34:26.082Z
58eb8d999c0e7a0011a25328;-6,19551502;107,03331;2017-04-10T22:36:33.238Z
58ec08ac4b82fb001143771c;-6,3773712;106,8267453;2017-04-10T22:37:33.569Z
58ec08ac4b82fb001143771c;-6,3773712;106,8267453;2017-04-10T22:38:33.816Z
58ec08ac4b82fb001143771c;-6,3773413;106,8267334;2017-04-10T22:39:36.958Z
58eb8d999c0e7a0011a25328;-6,19551502;107,03331;2017-04-10T22:40:34.594Z
58ec08ac4b82fb001143771c;-6,3773413;106,8267334;2017-04-10T22:40:37.043Z
58eb8d999c0e7a0011a25328;-6,195703457;107,0335549;2017-04-10T22:43:37.801Z
58eb8d999c0e7a0011a25328;-6,195703457;107,0335549;2017-04-11T00:45:01.305Z
58eb8d999c0e7a0011a25328;-6,195613786;107,0331072;2017-04-11T00:48:05.118Z
58eb8d999c0e7a0011a25328;-6,195613786;107,0331072;2017-04-11T00:50:09.298Z
58eb8d999c0e7a0011a25328;-6,195613786;107,0331072;2017-04-11T00:54:19.605Z
58eb8d8b9c0e7a0011a25327;-6,1991124;107,0334591;2017-04-11T01:18:16.752Z
58eb8d8b9c0e7a0011a25327;-6,1991124;107,0334591;2017-04-11T01:19:17.452Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-11T01:46:40.150Z
58eb8d999c0e7a0011a25328;-6,195613786;107,0331072;2017-04-11T01:51:49.468Z
58eb8d999c0e7a0011a25328;-6,197943015;107,0380427;2017-04-11T01:52:55.298Z
58eb8d999c0e7a0011a25328;-6,197943015;107,0380427;2017-04-11T01:55:26.239Z
58eb8d999c0e7a0011a25328;-6,197943015;107,0380427;2017-04-11T01:58:28.373Z
58ec08ac4b82fb001143771c;-6,2794971;106,7733635;2017-04-11T01:59:51.428Z
58eb8d8b9c0e7a0011a25327;-6,3773712;106,8267453;2017-04-11T02:00:44.752Z
58ec08ac4b82fb001143771c;-6,2795317;106,7733646;2017-04-11T02:14:50.214Z
58eb8d8b9c0e7a0011a25327;-6,3790882;106,8283466;2017-04-11T02:16:21.253Z
58eb8d8b9c0e7a0011a25327;-6,1855755;107,037888;2017-04-11T02:27:22.429Z
58ec08ac4b82fb001143771c;-6,2794923;106,7733585;2017-04-11T02:29:50.590Z
58eb8d8b9c0e7a0011a25327;-6,1802761;107,0363014;2017-04-11T02:29:57.714Z
58eb8d8b9c0e7a0011a25327;-6,1970687;106,8299437;2017-04-11T02:30:49.592Z
58eb8d8b9c0e7a0011a25327;-6,1786107;107,0364117;2017-04-11T02:30:58.375Z
58eb8d8b9c0e7a0011a25327;-6,1805045;107,0350327;2017-04-11T02:32:22.925Z
58eb8d8b9c0e7a0011a25327;-6,1805045;107,0350327;2017-04-11T02:33:25.894Z
58eb8d8b9c0e7a0011a25327;-6,1786107;107,0364117;2017-04-11T02:34:26.406Z
58eb8d8b9c0e7a0011a25327;-6,1786107;107,0364117;2017-04-11T02:40:30.823Z
58eb8d8b9c0e7a0011a25327;-6,1786107;107,0364117;2017-04-11T02:41:31.689Z
58eb8d8b9c0e7a0011a25327;-6,1805045;107,0350327;2017-04-11T02:42:32.634Z
58ec08ac4b82fb001143771c;-6,2794971;106,7733635;2017-04-11T02:45:22.851Z
58eb8d8b9c0e7a0011a25327;-6,2732943;106,8222164;2017-04-11T02:50:33.056Z
58eb8d8b9c0e7a0011a25327;-6,2739547;106,8215711;2017-04-11T03:01:03.129Z
58eb8da39c0e7a0011a25329;-6,2382677;107,0483128;2017-04-11T03:08:30.122Z
58eb8da39c0e7a0011a25329;-6,2385203;107,0487299;2017-04-11T03:09:36.020Z
58eb8da39c0e7a0011a25329;-6,2385203;107,0487299;2017-04-11T03:11:00.375Z
58eb8da39c0e7a0011a25329;-6,2384374;107,0488222;2017-04-11T03:12:41.145Z
58eb8da39c0e7a0011a25329;-6,2384374;107,0488222;2017-04-11T03:14:00.524Z
58eb8da39c0e7a0011a25329;-6,2387596;107,0487299;2017-04-11T03:15:13.350Z
58eb8da39c0e7a0011a25329;-6,2387596;107,0487299;2017-04-11T03:16:26.010Z
58eb8da39c0e7a0011a25329;-6,2387596;107,0487299;2017-04-11T03:17:26.342Z
58eb8d8b9c0e7a0011a25327;-6,2739577;106,8214789;2017-04-11T03:17:31.854Z
58eb8da39c0e7a0011a25329;-6,2386;107,0487299;2017-04-11T03:24:21.311Z
58eb8da39c0e7a0011a25329;-6,2383577;107,0488222;2017-04-11T03:25:21.913Z
58eb8d8b9c0e7a0011a25327;-6,2739577;106,8214789;2017-04-11T03:31:39.579Z
58eb8da39c0e7a0011a25329;-6,2434581;107,0453619;2017-04-11T03:34:47.351Z
58eb8da39c0e7a0011a25329;-6,2436621;107,0452235;2017-04-11T03:36:06.680Z
58eb8da39c0e7a0011a25329;-6,2436621;107,0452235;2017-04-11T03:37:06.860Z
58eb8da39c0e7a0011a25329;-6,2436621;107,0452235;2017-04-11T03:38:24.709Z
58eb8da39c0e7a0011a25329;-6,2436621;107,0452235;2017-04-11T03:39:24.936Z
58eb8d8b9c0e7a0011a25327;-6,2740346;106,8215711;2017-04-11T03:46:11.459Z
58eb8d8b9c0e7a0011a25327;-6,2739577;106,8214789;2017-04-11T04:01:36.674Z
58eb8da39c0e7a0011a25329;-6,2436386;107,0290765;2017-04-11T04:05:08.139Z
58eb8da39c0e7a0011a25329;-6,2212233;107,0387646;2017-04-11T04:11:24.839Z
58eb8da39c0e7a0011a25329;-6,2212233;107,0387646;2017-04-11T04:11:24.839Z
58eb8da39c0e7a0011a25329;-6,2212233;107,0387646;2017-04-11T04:12:51.021Z
58eb8da39c0e7a0011a25329;-6,2212233;107,0387646;2017-04-11T04:12:51.021Z
58eb8da39c0e7a0011a25329;-6,2265297;107,0446158;2017-04-11T04:15:03.887Z
58eb8da39c0e7a0011a25329;-6,2265297;107,0446158;2017-04-11T04:15:03.887Z
58eb8d8b9c0e7a0011a25327;-6,2739577;106,8214789;2017-04-11T04:16:00.358Z
58eb8da39c0e7a0011a25329;-6,2287527;107,0438661;2017-04-11T04:16:04.071Z
58eb8da39c0e7a0011a25329;-6,2287527;107,0438661;2017-04-11T04:16:04.071Z
58eb8da39c0e7a0011a25329;-6,2287527;107,0438661;2017-04-11T04:21:57.974Z
58eb8da39c0e7a0011a25329;-6,2287527;107,0438661;2017-04-11T04:22:58.352Z
58eb8da39c0e7a0011a25329;-6,2287527;107,0438661;2017-04-11T04:23:03.556Z
58eb8da39c0e7a0011a25329;-6,2449349;107,0405177;2017-04-11T04:25:50.338Z
58eb8d8b9c0e7a0011a25327;-6,2739577;106,8214789;2017-04-11T04:35:51.812Z
58eb8d999c0e7a0011a25328;-6,185812273;106,7981698;2017-04-11T04:40:29.163Z
58eb8d999c0e7a0011a25328;-6,185811035;106,7981107;2017-04-11T04:41:29.403Z
58eb8d999c0e7a0011a25328;-6,185812273;106,7981698;2017-04-11T04:42:37.209Z
58eb8d999c0e7a0011a25328;-6,186307705;106,7981433;2017-04-11T04:43:37.330Z
58eb8d999c0e7a0011a25328;-6,186307705;106,7981433;2017-04-11T04:44:38.503Z
58eb8d999c0e7a0011a25328;-6,185922826;106,7984647;2017-04-11T04:45:39.126Z
58eb8da39c0e7a0011a25329;-6,2449349;107,0405177;2017-04-11T04:46:17.028Z
58eb8d999c0e7a0011a25328;-6,185922826;106,7984647;2017-04-11T04:46:33.090Z
58eb8da39c0e7a0011a25329;-6,2525575;107,0416249;2017-04-11T04:47:20.710Z
58eb8da39c0e7a0011a25329;-6,2525575;107,0416249;2017-04-11T04:48:21.096Z
58eb8da39c0e7a0011a25329;-6,2526373;107,0416249;2017-04-11T04:49:22.595Z
58eb8d999c0e7a0011a25328;-6,185922826;106,7984647;2017-04-11T04:50:10.557Z
58eb8d999c0e7a0011a25328;-6,185922826;106,7984647;2017-04-11T04:51:11.000Z
58eb8d999c0e7a0011a25328;-6,185922826;106,7984647;2017-04-11T04:56:31.090Z
58eb8d999c0e7a0011a25328;-6,18579005;106,7980645;2017-04-11T04:57:32.238Z
58eb8d999c0e7a0011a25328;-6,185887549;106,797971;2017-04-11T04:58:34.167Z
58eb8d8b9c0e7a0011a25327;-6,1991124;107,0334591;2017-04-11T04:59:10.403Z
58eb8d999c0e7a0011a25328;-6,185955716;106,7980823;2017-04-11T04:59:39.147Z
58eb8d999c0e7a0011a25328;-6,185891277;106,7979218;2017-04-11T05:00:40.139Z
58eb8da39c0e7a0011a25329;-6,2526373;107,0416249;2017-04-11T05:01:20.843Z
58eb8d999c0e7a0011a25328;-6,185814807;106,7980855;2017-04-11T05:01:41.280Z
58eb8d999c0e7a0011a25328;-6,185813159;106,798085;2017-04-11T05:02:42.123Z
58eb8d999c0e7a0011a25328;-6,185809308;106,7979867;2017-04-11T05:03:42.271Z
58eb8d999c0e7a0011a25328;-6,185809308;106,7979867;2017-04-11T05:06:17.350Z
58eb8d999c0e7a0011a25328;-6,185822312;106,7980539;2017-04-11T05:07:19.214Z
58eb8d999c0e7a0011a25328;-6,185822312;106,7980539;2017-04-11T05:09:47.312Z
58eb8d999c0e7a0011a25328;-6,185822312;106,7980539;2017-04-11T05:12:28.252Z
58eb8d999c0e7a0011a25328;-6,186200071;106,7976767;2017-04-11T05:13:28.376Z
58eb8d999c0e7a0011a25328;-6,186200071;106,7976767;2017-04-11T05:17:39.850Z
58eb8d999c0e7a0011a25328;-6,186200071;106,7976767;2017-04-11T05:19:43.569Z
58eb8d999c0e7a0011a25328;-6,186200071;106,7976767;2017-04-11T05:21:46.601Z
58eb8d999c0e7a0011a25328;-6,186200071;106,7976767;2017-04-11T05:23:49.038Z
58eb8d999c0e7a0011a25328;-6,194957923;106,7976535;2017-04-11T05:24:49.327Z
58eb8d999c0e7a0011a25328;-6,194957923;106,7976535;2017-04-11T05:25:49.859Z
58eb8d999c0e7a0011a25328;-6,194957923;106,7976535;2017-04-11T05:36:34.845Z
58eb8da39c0e7a0011a25329;-6,2570473;107,040979;2017-04-11T05:37:21.872Z
58eb8da39c0e7a0011a25329;-6,2470997;106,9018539;2017-04-11T05:38:30.023Z
58eb8d999c0e7a0011a25328;-6,194957923;106,7976535;2017-04-11T05:38:48.109Z
58eb8da39c0e7a0011a25329;-6,2459653;106,8883213;2017-04-11T05:39:30.169Z
58eb8d999c0e7a0011a25328;-6,194957923;106,7976535;2017-04-11T05:39:49.289Z
58eb8d999c0e7a0011a25328;-6,246585575;106,8760231;2017-04-11T05:40:48.169Z
58eb8d999c0e7a0011a25328;-6,246585575;106,8760231;2017-04-11T05:44:41.304Z
58eb8d999c0e7a0011a25328;-6,246585575;106,8760231;2017-04-11T05:47:46.162Z
58eb8d999c0e7a0011a25328;-6,246585575;106,8760231;2017-04-11T05:48:47.398Z
58eb8d999c0e7a0011a25328;-6,256486611;106,9096127;2017-04-11T05:49:48.175Z
58eb8d999c0e7a0011a25328;-6,256486611;106,9096127;2017-04-11T05:50:48.342Z
58eb8d999c0e7a0011a25328;-6,256486611;106,9096127;2017-04-11T05:51:49.612Z
58eb8d999c0e7a0011a25328;-6,256486611;106,9096127;2017-04-11T05:52:47.640Z
58eb8d999c0e7a0011a25328;-6,257650094;106,9126229;2017-04-11T05:53:52.823Z
58eb8da39c0e7a0011a25329;-6,2460649;106,8883465;2017-04-11T05:55:28.065Z
58eb8d999c0e7a0011a25328;-6,257650094;106,9126229;2017-04-11T05:55:55.344Z
